label count
558345748739 3
1400159341253 3
721554507671 3
1305670060515 3
764504181019 3
1125281433522 3
180388628336 3
42949675104 3
214748366520 3
601295422648 3
712964571987 3
60129543535 3
1340029797896 3
111669150517 3
317827581668 3
412316860850 3
1305670058403 3
438086666887 3
712964571140 3
901943134966 3
927712938630 3
996432413368 3
1571958032069 3
34359739638 3
395136992604 3
455266535538 3
1408749275219 3
1340029799036 3
1692217115510 3
807453852912 3
1254130452208 3
592705488826 3
1340029797296 3
1305670059723 3
592705487330 3
360777253676 3
360777252958 3
687194769760 3
257698040450 3
171798692378 3
214748367084 3
1211180777665 3
1047972022189 3
249108104136 3
755914245151 3
85899348421 3
850403525885 3
309237646289 3
42949673433 3
1537598294735 3
283467843793 3
618475291355 3
618475292888 3
163208757511 3
1322849927693 3
661424963822 3
1468878816335 3
1022202216675 3
644245095964 3
60129543450 3
25769804093 3
1632087573371 3
1640677508826 3
309237647568 3
8589937315 3
111669151988 3
481036339541 3
34359739992 3
188978561835 3
412316861534 3
17179870999 3
498216208847 3
206158431568 3
386547058055 3
51539608008 3
257698038015 3
25769806049 3
1340029796639 3
274877909162 3
1580547967427 3
661424965217 3
850403525545 3
798863919604 3
1640677509897 3
343597384117 3
953482742284 3
1571958030838 3
764504179036 3
163208758778 3
1571958032698 3
927712937648 3
317827580903 3
481036337204 3
1279900254543 3
506806141804 3
231928236668 3
455266534464 3
34359740049 3
128849019143 3
8589935262 3
1597727836337 3
326417514960 3
919123002171 3
515396077724 3
171798694535 3
738734377679 3
240518169525 3
584115553308 3
34359740618 3
1675037246159 3
163208759172 3
807453852113 3
549755814644 3
1460288883227 3
936302871448 3
627065226525 3
188978563848 3
1151051236698 3
283467842226 3
704374636653 3
1443109013336 3
1082331761321 3
1692217117470 3
25769805430 3
274877908826 3
970662610421 3
154618824884 3
83 3
292057778016 3
369367188239 3
901943133069 3
1365799600888 3
1245540518600 3
824633722482 3
1374389535150 3
274877908309 3
2466 3
1168231104999 3
300647712024 3
283467843246 3
463856468606 3
369367188431 3
8589934601 3
1176821041331 3
17179871901 3
1116691498040 3
446676599310 3
51539608978 3
300647710995 3
489626271810 3
1700807052006 3
146028889743 3
941 3
309237645440 3
197568496710 3
206158433019 3
678604834725 3
1073741826756 3
1159641171450 3
858993461831 3
77309413199 3
1073741824561 3
609885357173 3
601295422090 3
627065225864 3
386547057099 3
1460288883446 3
1039382086959 3
1382979471761 3
635655160801 3
420906796892 3
188978561391 3
326417515737 3
300647711179 3
1262720386914 3
1511828489575 3
17179871691 3
738734375727 3
34359738443 3
1099511629911 3
764504181021 3
249108105264 3
515396076295 3
8589935165 3
670014900138 3
214748365460 3
1194000908337 3
609885357514 3
103079215457 3
523986011279 3
1340029799032 3
481036338088 3
1331439862929 3
592705487349 3
446676600861 3
1340029797134 3
103079216291 3
1682 3
1494648621609 3
1460288883453 3
274877907502 3
1116691498591 3
120259086519 3
1159641170721 3
1529008358446 3
1494648620559 3
94489282529 3
549755816280 3
429496730204 3
128849020004 3
42949674227 3
833223656805 3
1606317770776 3
266287975124 3
1554778163511 3
747324310337 3
712964571505 3
137438954136 3
17179871943 3
42949675729 3
850403527030 3
919123003073 3
541165880598 3
326417517256 3
515396077240 3
755914244292 3
755914244769 3
704374637997 3
644245096151 3
1503238556280 3
1753 3
962072674881 3
867583396496 3
240518168759 3
592705488092 3
764504180753 3
987842479007 3
146028889164 3
283467842121 3
850403527205 3
523986012069 3
274877909271 3
1314259993059 3
1382979469569 3
51539610438 3
249108103433 3
833223656278 3
618475292928 3
463856470560 3
446676601547 3
1159641170318 3
17179870875 3
25769805023 3
601295422482 3
111669150463 3
755914245598 3
678604833768 3
377957124684 3
360777253092 3
747324310636 3
781684049737 3
274877908225 3
274877908494 3
386547058327 3
1133871368718 3
326417516761 3
51539608443 3
1065151890095 3
841813590590 3
146028889759 3
944892805918 3
747324311846 3
1271310320927 3
25769804227 3
231928236655 3
2063 3
403726928331 3
257698039715 3
1340029797854 3
283467844361 3
343597384861 3
541165881442 3
1400159340153 3
395136992705 3
1297080124436 3
747324310512 3
240518171061 3
1597727835626 3
1537598293564 3
755914246682 3
386547057968 3
283467841962 3
670014898713 3
412316861123 3
188978562686 3
472446402611 3
1005022349539 3
867583396009 3
1254130450600 3
816043787974 3
352187319675 3
678604833366 3
317827580738 3
292057777131 3
970662611424 3
146028890284 3
584115554232 3
910533069135 3
249108104742 3
876173330659 3
412316861409 3
60129543513 3
704374637255 3
1219770714616 3
798863917195 3
858993459557 3
1348619732983 3
377957122782 3
1348619732417 3
747324311058 3
1365799600478 3
764504180017 3
283467841919 3
1288490190889 3
154618824003 3
850403525872 3
326417516208 3
730144442729 3
68719478666 3
171798693955 3
1022202219126 3
773094114372 3
1125281431686 3
1460288881922 3
730144442915 3
266287972805 3
575525619113 3
188978562068 3
128849021371 3
1082331761128 3
257698037810 3
592705488032 3
180388627131 3
515396076858 3
42949674294 3
197568496884 3
712964571372 3
274877907256 3
438086665051 3
661424964063 3
1700807050025 3
592705487615 3
94489281731 3
34359739001 3
77309413104 3
1039382086521 3
1546188227966 3
884763263393 3
1271310320784 3
8589936201 3
420906796300 3
532575946538 3
34359740573 3
68719477200 3
558345750190 3
1056561956086 3
532575947239 3
403726926707 3
1511828489744 3
816043788669 3
412316861371 3
103079217772 3
764504181005 3
300647711334 3
188978561801 3
773094116077 3
1700807049680 3
137438954467 3
309237645780 3
206158432993 3
506806142703 3
506806142405 3
1443109012394 3
42949675254 3
1503238554528 3
781684048441 3
901943133268 3
1254130452141 3
266287972443 3
8589935789 3
1314259995335 3
1005022349364 3
927712938675 3
8589937049 3
575525618809 3
592705487581 3
635655159970 3
1108101565167 3
335007450598 3
532575945562 3
120259085963 3
335007450834 3
171798693326 3
523986011649 3
1666447313710 3
352187319137 3
163208758457 3
197568495907 3
541165881000 3
120259087045 3
223338300280 3
1219770713520 3
661424965029 3
1030792152538 3
395136991601 3
661424964780 3
1546188227072 3
936302871498 3
94489282608 3
592705489271 3
687194768557 3
103079215272 3
1692217115892 3
1709396985588 3
51539608097 3
747324310199 3
42949673088 3
592705487506 3
1365799601040 3
1202590844467 3
68719477116 3
472446402784 3
824633721858 3
180388629315 3
1537598292908 3
1503238555722 3
34359740231 3
876173329584 3
558345749779 3
188978563459 3
678604833180 3
137438956162 3
103079215321 3
661424965393 3
1580547966225 3
549755815406 3
1314259992837 3
1700807051226 3
532575945832 3
137438956072 3
17179869821 3
34359738804 3
85899346836 3
455266533567 3
481036339520 3
17179870005 3
1683627182597 3
575525618011 3
240518170678 3
231928235412 3
755914244571 3
970662610836 3
42949673355 3
575525617836 3
154618823697 3
429496731817 3
42949675215 3
738734376010 3
523986011945 3
609885356597 3
901943133596 3
283467843302 3
721554506503 3
120259086786 3
1580547966861 3
884763265664 3
326417515983 3
755914246926 3
197568498277 3
154618824280 3
1279900256277 3
1056561955831 3
85899347039 3
1185410976047 3
1700807051618 3
541165880577 3
1600 3
395136993973 3
77309414151 3
446676601194 3
1168231106660 3
274877909504 3
335007450062 3
747324312058 3
292057777731 3
1202590843877 3
42949673223 3
755914246072 3
1365799600752 3
1005022349613 3
489626274091 3
395136992811 3
34359738394 3
231928236721 3
515396075960 3
1013612284090 3
532575947331 3
249108104369 3
1228360647869 3
257698038616 3
584115552407 3
223338300401 3
377957122430 3
515396077196 3
438086665915 3
1176821039924 3
644245096874 3
798863917422 3
1382979469900 3
893353198964 3
738734375742 3
601295421651 3
25769805077 3
1179 3
446676601447 3
489626273804 3
128849019039 3
412316862076 3
1460288883282 3
343597386338 3
1451698947396 3
1271310320010 3
618475291749 3
180388628669 3
1090921694589 3
1245540517294 3
1340029798937 3
858993461928 3
670014899658 3
1486058686459 3
1116691498803 3
747324310406 3
103079216836 3
1451698946159 3
584115552807 3
1357209668305 3
1013612282041 3
541165881004 3
1683627182427 3
146028890401 3
34359739376 3
601295421837 3
17179871157 3
1589137901916 3
171798694477 3
266287972414 3
42949673715 3
1065151890560 3
1047972022967 3
910533069050 3
335007451134 3
1211180778738 3
695784704114 3
1202590843492 3
730144442544 3
472446404933 3
970662610825 3
240518168753 3
1425929144872 3
1194000910002 3
420906796770 3
34359739782 3
42949675686 3
601295423554 3
223338301135 3
403726927513 3
463856468472 3
738734374997 3
1314259994395 3
1340029799017 3
1151051236002 3
326417516222 3
1614907704353 3
42949674174 3
137438953695 3
309237645948 3
901943133925 3
25769806524 3
249108103184 3
231928235626 3
1597727834451 3
120259084309 3
137438954187 3
274877908405 3
1159641172728 3
1056561955436 3
17179871588 3
979252545086 3
111669150178 3
146028889846 3
146028889363 3
309237646616 3
1168231106284 3
34359739342 3
60129543533 3
317827581090 3
910533068667 3
1597727835804 3
609885357688 3
188978561858 3
420906796592 3
704374638252 3
231928235554 3
8589936473 3
2402 3
163208759003 3
962072675461 3
463856469339 3
17179871938 3
300647710975 3
300647711885 3
584115554532 3
1451698948767 3
25769804968 3
42949675200 3
120259084806 3
395136992730 3
274877907649 3
1365799600158 3
712964573643 3
1202590844046 3
1597727836034 3
1022202217921 3
257698038650 3
687194769047 3
876173331031 3
1005022349798 3
627065226395 3
120259084906 3
970662611441 3
1614907705571 3
1511828490403 3
1374389534922 3
790273983373 3
395136992856 3
1597727836581 3
249108103368 3
1133871368901 3
1382979470039 3
146028889475 3
670014900541 3
197568496327 3
1614907704286 3
128849019459 3
206158430805 3
420906796694 3
893353198775 3
343597384723 3
1700807050879 3
51539610094 3
51539609424 3
609885356645 3
884763263343 3
1365799600916 3
1451698946783 3
369367188096 3
377957124250 3
369367190036 3
111669151817 3
214748366656 3
137438955965 3
618475293111 3
352187320848 3
60129543538 3
953482740675 3
515396078107 3
438086666411 3
1022202217979 3
670014898718 3
1434519078278 3
25769805091 3
858993459632 3
438086666786 3
1709396985369 3
1314259994865 3
309237647884 3
944892805847 3
1443109013515 3
730144440745 3
369367189998 3
274877908369 3
317827581555 3
747324311838 3
1262720387703 3
300647711345 3
738734376685 3
274877909650 3
249108105694 3
377957122546 3
721554507690 3
352187320902 3
867583394114 3
283467843727 3
558345750128 3
721554505880 3
34359740030 3
60129543297 3
1005022348538 3
1254130452370 3
755914246941 3
103079217720 3
128849021064 3
266287973974 3
1563368097809 3
154618823887 3
171798694574 3
858993461672 3
8589937221 3
369367188583 3
51539610188 3
575525618755 3
377957122702 3
455266533781 3
1520418422883 3
8589935951 3
412316861464 3
111669149709 3
1563368096771 3
523986012895 3
352187319733 3
137438953814 3
1314259994431 3
335007449868 3
317827580792 3
592705488259 3
292057778745 3
51539609555 3
850403527274 3
163208757323 3
377957123912 3
584115553617 3
352187319225 3
1597727834325 3
249108105236 3
558345750224 3
1649267442734 3
816043786687 3
343597383785 3
1314259993890 3
1374389537404 3
472446402978 3
893353199757 3
1692217117290 3
369367189121 3
893353198261 3
1606317771002 3
146028890323 3
1589137900084 3
163208759028 3
549755815732 3
137438954428 3
1108101563828 3
901943132712 3
1305670058913 3
721554506300 3
635655160241 3
274877908799 3
1563368097363 3
867583394042 3
1494648620987 3
2248 3
1571958032853 3
798863918219 3
395136991837 2
463856468352 2
558345749714 2
549755816144 2
395136993005 2
558345750364 2
386547059162 2
51539608432 2
377957123983 2
369367188168 2
360777255447 2
17179870596 2
137438956256 2
25769804554 2
627065226757 2
60129542362 2
146028889718 2
910533067348 2
644245096630 2
652835030441 2
1520418425420 2
1159641170478 2
1125281432916 2
1288490189390 2
352187320459 2
755914246720 2
1108101563960 2
1022202219205 2
919123002203 2
850403525562 2
738734374998 2
712964572394 2
704374638477 2
704374637035 2
678604833285 2
670014899836 2
670014898952 2
1022202219229 2
884763263615 2
1047972020711 2
764504180336 2
773094114314 2
317827581643 2
1365799602117 2
1039382086542 2
1022202217830 2
901943132714 2
867583394278 2
781684049595 2
738734376752 2
867583394802 2
661424963861 2
635655161876 2
558345750980 2
455266534438 2
455266534666 2
1486058685707 2
532575947532 2
455266535158 2
841813592019 2
1331439864118 2
1460288881970 2
1580547965931 2
1065151891802 2
257698040330 2
506806141405 2
601295421569 2
1013612283616 2
1666447311603 2
987842480563 2
618475293062 2
154618823930 2
721554507508 2
292057777971 2
1073741825526 2
824633723479 2
876173328517 2
154618823654 2
738734375995 2
1589137902139 2
1099511628795 2
1640677509739 2
94489282525 2
558345748749 2
627065225278 2
781684049396 2
300647713455 2
1030792153072 2
755914245199 2
1022202218006 2
317827580370 2
1013612283400 2
1417339209329 2
850403527191 2
618475290853 2
1460288881252 2
266287974467 2
317827582052 2
1391569404530 2
1503238555369 2
1322849928148 2
1185410975460 2
455266535053 2
352187320056 2
77309413905 2
515396076907 2
446676599565 2
438086665526 2
360777255168 2
455266534436 2
429496730754 2
326417517101 2
292057778088 2
292057776834 2
283467843151 2
266287972732 2
231928235919 2
223338301475 2
206158432709 2
171798694350 2
137438955450 2
128849019960 2
146028889045 2
1090921694603 2
962072676360 2
790273984895 2
343597386510 2
738734377631 2
816043787026 2
678604835012 2
678604833373 2
953482740511 2
137438953872 2
584115553115 2
249108104199 2
970662611625 2
1176821040172 2
850403525940 2
1013612284211 2
17179869615 2
764504181063 2
549755814620 2
438086665159 2
661424965261 2
146028888210 2
68719477181 2
755914245753 2
85899346456 2
730144442989 2
678604832787 2
558345750263 2
549755814672 2
472446404982 2
377957123027 2
377957122304 2
326417516314 2
317827581420 2
309237645964 2
257698039384 2
223338300441 2
214748365228 2
197568496982 2
171798694536 2
154618824861 2
85899348685 2
438086665537 2
1314259993310 2
292057778821 2
584115552558 2
850403525650 2
816043787460 2
807453854202 2
807453852973 2
747324309612 2
712964573134 2
687194768800 2
584115552779 2
523986011426 2
214748366312 2
395136991629 2
377957123723 2
369367189330 2
352187321179 2
326417516751 2
326417515516 2
309237647517 2
292057777806 2
901943134222 2
1030792152819 2
1047972022996 2
1159641172048 2
248 2
317827580364 2
403726926239 2
910533067660 2
1254130452263 2
1279900255415 2
712964573308 2
188978561993 2
481036338841 2
1082331758727 2
1692217116500 2
1649267444152 2
1640677507305 2
1494648620432 2
1228360649219 2
1202590842940 2
1168231106590 2
223338302136 2
154618824791 2
154618822922 2
472446404681 2
747324312392 2
755914245894 2
455266534493 2
1142461301444 2
919123002536 2
1056561956895 2
919123003476 2
1133871367331 2
1692217114680 2
1194000910719 2
1666447311261 2
1649267444256 2
1305670058203 2
1039382085963 2
996432412819 2
481036339967 2
1022202218218 2
42949673608 2
979252544182 2
137438956306 2
790273982906 2
111669151383 2
77309414045 2
68719477993 2
8589934687 2
558345749927 2
429496730591 2
1391569404243 2
712964573128 2
317827582495 2
773094114195 2
755914245776 2
128849019896 2
627065225523 2
85899346006 2
68719478338 2
953482740048 2
309237647623 2
1340029796857 2
936302872500 2
33 2
712964571309 2
94489283017 2
511 2
1065151891390 2
335007451468 2
566935684985 2
841813592642 2
850403525776 2
283467844145 2
1082331760180 2
1417339207742 2
652835030711 2
481036339435 2
790273984839 2
670014900812 2
644245094858 2
1219770714137 2
824633722107 2
1340029796676 2
730144442556 2
1632087573812 2
1468878817959 2
214748365581 2
197568496520 2
197568496294 2
163208757486 2
154618823521 2
103079216448 2
94489281536 2
42949674699 2
25769806110 2
671 2
128849020777 2
498216207868 2
386547057731 2
300647713098 2
618475291240 2
257698039649 2
1443109013664 2
438086665865 2
283467841724 2
1254130451953 2
206158430773 2
111669152394 2
85899348113 2
77309412153 2
60129543723 2
34359740204 2
2704 2
88 2
515396075640 2
377957124248 2
1434519077177 2
541165879827 2
1683627181851 2
412316861798 2
1262720386067 2
171798694227 2
68719477575 2
515396076168 2
188978561304 2
266287972515 2
1554778161616 2
266287973303 2
1597727836706 2
1408749275796 2
1073741824383 2
1047972022962 2
1030792153427 2
919123002667 2
901943134244 2
850403525241 2
790273984994 2
738734375921 2
687194768161 2
661424966015 2
635655162657 2
635655161006 2
609885358799 2
403726928498 2
283467842863 2
472446405282 2
987842478668 2
489626272838 2
403726926648 2
274877907791 2
77309413965 2
369367189263 2
206158433020 2
137438956330 2
369367190096 2
1297080125209 2
326417515782 2
128849020069 2
515396075757 2
1675037246355 2
1649267444292 2
1580547966242 2
1554778161926 2
1451698948831 2
403726926817 2
1460288881227 2
1202590844247 2
120259086867 2
867583395133 2
1056561955217 2
850403526044 2
34359738973 2
8589937336 2
632 2
111669151013 2
266287974710 2
1546188227555 2
773094115372 2
51539608447 2
704374637583 2
1099511628104 2
146028889569 2
695784704162 2
1451698947738 2
146028890232 2
274877909748 2
103079217683 2
944892806013 2
910533067143 2
867583395356 2
721554507585 2
206158432713 2
601295423693 2
188978563233 2
1468878817051 2
377957124808 2
884763264011 2
283467844085 2
51539609270 2
1279900255663 2
206158431219 2
214748366407 2
171798694532 2
936302873183 2
670014899029 2
661424964411 2
171798694393 2
781684049943 2
1090921695291 2
1400159339433 2
163208759237 2
627065228004 2
1279 2
601295422624 2
592705487319 2
558345749400 2
523986012262 2
481036337227 2
317827580318 2
266287973318 2
249108104005 2
240518169180 2
223338299473 2
214748366716 2
180388628216 2
163208757780 2
163208757773 2
154618824101 2
42949673373 2
17179870437 2
51539609503 2
60129543116 2
103079215961 2
498216207436 2
446676601541 2
395136992098 2
343597385037 2
274877908775 2
266287975139 2
231928236149 2
51539610206 2
34359739172 2
17179871426 2
8589935077 2
1073741825846 2
214748365210 2
1065151890248 2
566935685119 2
352187320599 2
901943133741 2
747324310192 2
489626273127 2
541165881987 2
1185410975055 2
575525618794 2
1554778162768 2
936302871138 2
163208758519 2
1090921693775 2
1382979471944 2
1623497638616 2
1529008358414 2
1468878816909 2
1357209668184 2
1202590843742 2
1194000910081 2
1073741826740 2
1056561956074 2
962072676011 2
910533067808 2
910533067063 2
618475292444 2
747324310476 2
1236950582503 2
111669150553 2
919123003120 2
781684048730 2
747324311178 2
738734376014 2
712964573379 2
635655161407 2
601295423045 2
575525618404 2
566935684437 2
549755814281 2
532575946301 2
506806141241 2
412316861739 2
326417515932 2
257698038897 2
206158430748 2
188978562762 2
137438956302 2
790273983485 2
962072675696 2
523986010802 2
962072676957 2
60129544772 2
644245095146 2
1400159339543 2
687194769180 2
523986011725 2
180388626646 2
326417515887 2
163208759813 2
343597384885 2
171798693180 2
1675037248212 2
1314259994437 2
1168231106604 2
1125281432483 2
1236950582540 2
1185410975191 2
1082331758762 2
335007451455 2
154618824747 2
1279900254246 2
549755814856 2
850403526020 2
841813591235 2
1108101562592 2
1125281432310 2
1400159340864 2
644245096119 2
1400159338698 2
1065151891724 2
635655162031 2
558345751252 2
541165882045 2
523986012559 2
455266535230 2
377957123779 2
377957122905 2
274877908253 2
163208758097 2
755914245573 2
1142461302942 2
146028889781 2
704374637524 2
68719477182 2
51539609163 2
34359740380 2
987842478499 2
343597384743 2
231928234817 2
60129542504 2
1185410974845 2
326417514912 2
670014900099 2
549755814243 2
128849019073 2
1546188228870 2
1511828490215 2
412316861551 2
1649267443023 2
489626272958 2
154618825473 2
103079217757 2
103079216991 2
1520418425042 2
816043787816 2
1537598292948 2
1417339209336 2
1228360646684 2
1185410976163 2
1168231106658 2
1151051237696 2
1151051237588 2
1039382088252 2
1005022347786 2
884763264741 2
670014898415 2
644245096510 2
592705488768 2
575525619456 2
549755814367 2
541165881377 2
884763264618 2
455266535584 2
94489280626 2
1666447312591 2
51539609660 2
85899346335 2
1649267444019 2
120259087080 2
919123001612 2
1039382085658 2
257698039169 2
609885357769 2
627065226536 2
644245096272 2
584115554966 2
266287973114 2
541165881527 2
549755814715 2
704374636840 2
558345751244 2
919123003560 2
68719477534 2
103079217451 2
51539610364 2
455266535860 2
257698040551 2
257698039782 2
197568497502 2
197568496443 2
154618823921 2
146028890896 2
137438954386 2
85899348381 2
8589935914 2
833223656757 2
498216209000 2
1082331760868 2
627065227946 2
1391569404039 2
1030792153734 2
996432415095 2
352187320452 2
429496732160 2
515396078042 2
94489281361 2
627065225314 2
1340029797431 2
773094116082 2
395136992195 2
1460288881213 2
1434519077867 2
1331439863952 2
1262720387664 2
1185410975060 2
1030792152712 2
1022202218557 2
987842479512 2
979252546283 2
884763264055 2
798863917196 2
747324311381 2
652835031335 2
635655161937 2
833223658281 2
730144442118 2
163208758679 2
1056561957324 2
798863918883 2
781684050399 2
695784702286 2
670014900071 2
661424965032 2
609885356426 2
532575947516 2
532575946153 2
532575945629 2
515396077812 2
403726928304 2
343597386441 2
335007451592 2
335007450063 2
326417515389 2
206158432109 2
180388627762 2
953482742283 2
1125281433133 2
34359738500 2
1211180777489 2
919123002672 2
584115552286 2
523986012759 2
231928234538 2
1297080125849 2
1365799602909 2
188978562013 2
1228360649525 2
1606317770309 2
1219770714774 2
1108101562444 2
1065151889908 2
764504179380 2
1614907705516 2
1400159339806 2
1297080126093 2
1219770712829 2
979252543945 2
1279900255221 2
910533068912 2
1443109013592 2
601295424174 2
309237646532 2
34359740013 2
781684050593 2
111669151049 2
1202590843871 2
1434519077009 2
747324310461 2
163208759690 2
51539609888 2
1425929145000 2
1417339207769 2
1142461303572 2
1005022349237 2
1005022347900 2
996432413585 2
962072676874 2
962072675299 2
335007451247 2
51539610397 2
60129542326 2
1254130452077 2
498216206400 2
343597385354 2
292057778267 2
292057777736 2
266287973527 2
240518169740 2
154618822714 2
128849020057 2
274877907248 2
420906797040 2
790273983657 2
601295421571 2
412316860481 2
128849020440 2
1391569405030 2
1142461301868 2
111669150645 2
798863917847 2
781684050247 2
687194770148 2
360777253768 2
103079215894 2
498216207115 2
489626272349 2
592705487680 2
42949673895 2
111669152345 2
223338302137 2
17179870174 2
309237647635 2
1279900254952 2
472446403429 2
1082331761117 2
137438953669 2
326417514894 2
309237645715 2
34359738440 2
970662609446 2
283467844195 2
239 2
627065227999 2
1437 2
446676599580 2
438086665813 2
403726928567 2
343597384579 2
283467842940 2
249108104842 2
249108104335 2
180388629110 2
171798692489 2
163208758521 2
120259086240 2
120259085230 2
94489282995 2
77309412818 2
60129544913 2
51539610025 2
34359741243 2
515396077891 2
541165881539 2
601295422877 2
1099511627884 2
884763263802 2
816043788983 2
807453853198 2
661424963597 2
618475292002 2
575525619367 2
523986011297 2
429496729977 2
420906796798 2
369367188317 2
309237647135 2
292057777569 2
274877908151 2
257698040394 2
257698038623 2
257698037816 2
249108103785 2
910533067208 2
1202590844842 2
137438953873 2
1331439862734 2
861 2
953482740084 2
1314259993270 2
309237647898 2
704374637278 2
498216208682 2
1108101562425 2
300647710927 2
42949673149 2
17179870264 2
1082331759642 2
1297080124216 2
1614907704966 2
1529008359897 2
1606317770219 2
1589137899903 2
1400159340667 2
240518170718 2
85899346626 2
695784703925 2
687194767807 2
764504179734 2
1228360647499 2
240518170531 2
1142461302225 2
1005022349531 2
858993460833 2
1632087574564 2
1382979471630 2
1340029797561 2
1305670059280 2
1211180780247 2
1116691499708 2
1090921695897 2
970662610338 2
850403525828 2
807453854160 2
747324310942 2
481036339752 2
438086666963 2
51539609218 2
42949675749 2
51539608733 2
481036338897 2
515396076416 2
704374637095 2
8589937285 2
1047972021260 2
463856470414 2
1245540517958 2
309237647186 2
1047972020575 2
1056561956045 2
558345750377 2
163208758571 2
257698039983 2
403726927057 2
652835031655 2
257698038217 2
77309414090 2
154618823747 2
1065151892208 2
1503238553719 2
1047972021730 2
1013612282531 2
867583394419 2
816043787107 2
747324311938 2
670014899644 2
652835031788 2
532575944978 2
403726926000 2
1503238554876 2
1443109013991 2
1374389537364 2
1236950582067 2
1022202217682 2
1022202217476 2
979252545607 2
901943132889 2
1116691497224 2
498216206380 2
687194768036 2
1382979470314 2
386547057779 2
343597385926 2
180388627345 2
1099511629928 2
566935684631 2
1073741826020 2
489626272982 2
197568496029 2
541165880860 2
292057777012 2
472446403278 2
455266533617 2
77309412259 2
274877908332 2
730144441078 2
188978562307 2
1005022348314 2
884763264409 2
661424966224 2
1477468752360 2
1331439862479 2
257698037849 2
146028888635 2
609885358079 2
8589936511 2
1434519079176 2
1297080124615 2
51539608554 2
1271310321662 2
395136992183 2
1005022347402 2
386547057253 2
386547056968 2
309237645789 2
1211180778847 2
1563368096581 2
1563368096130 2
128849020905 2
1563368095878 2
541165880829 2
575525620391 2
481036338858 2
532575946195 2
360777254391 2
360777253932 2
335007451137 2
326417517164 2
283467841649 2
274877907827 2
231928235335 2
223338302142 2
197568497514 2
85899348573 2
51539609442 2
51539608925 2
42949674449 2
34359739423 2
25769806539 2
25769804556 2
1030792151840 2
214748367343 2
1297080124541 2
335007450922 2
171798694347 2
163208757791 2
163208757631 2
154618822744 2
94489282875 2
94489281476 2
42949673604 2
1125281432299 2
506806141893 2
1288490188807 2
1331439863768 2
1125281434176 2
317827580398 2
326417514866 2
1271310321122 2
309237646982 2
274877907475 2
180388628046 2
335007451104 2
94489281301 2
335007451879 2
1151051235838 2
498216208520 2
1640677507465 2
1477468752568 2
1348619732600 2
1279900256643 2
1185410974121 2
1133871368870 2
738734376260 2
721554506155 2
704374636744 2
532575947203 2
532575945795 2
472446403646 2
429496729857 2
386547058899 2
386547057315 2
1211180777924 2
1047972021496 2
17179870126 2
523986012216 2
377957124142 2
300647713284 2
274877908132 2
257698038356 2
214748365663 2
197568497647 2
171798694478 2
163208757374 2
137438954228 2
128849019689 2
128849019346 2
111669151606 2
111669150340 2
51539607800 2
42949674969 2
42949673601 2
25769803942 2
403726928463 2
532575945557 2
1417339209345 2
532575945955 2
498216208347 2
1477468750445 2
944892805644 2
1657857376694 2
1391569404703 2
1297080124987 2
1219770713244 2
1090921695571 2
1013612283912 2
1013612282264 2
944892806373 2
867583395231 2
841813591968 2
730144441891 2
678604834748 2
601295422444 2
549755815885 2
154618825425 2
1391569404322 2
858993460680 2
927712935972 2
171798693927 2
77309414033 2
901943134213 2
60129544213 2
17179869504 2
8589935550 2
8589935685 2
231928235941 2
395136992669 2
1103 2
1056561956414 2
489626273010 2
420906796292 2
34359739356 2
395136992446 2
481036337799 2
94489280768 2
816043786319 2
1340029798292 2
77309412398 2
317827580353 2
369367189059 2
1288490189425 2
1228360646916 2
1013612281875 2
987842479499 2
987842478977 2
798863917613 2
773094114918 2
687194770138 2
644245096021 2
618475292311 2
609885357617 2
566935683590 2
472446403475 2
420906795425 2
412316860491 2
395136991495 2
369367189436 2
1082331760954 2
627065226930 2
85899346628 2
317827580351 2
292057778789 2
257698037984 2
249108105014 2
214748365117 2
137438956252 2
137438953993 2
94489282740 2
77309413859 2
60129542265 2
51539610416 2
51539610141 2
17179871854 2
8589935264 2
438086665288 2
94489280559 2
618475290832 2
687194769351 2
309237646291 2
395136991852 2
343597386378 2
481036337426 2
498216207455 2
1623497639536 2
884763265709 2
738734375775 2
1675037246584 2
1477468751053 2
1340029796632 2
1125281434104 2
1005022348872 2
944892805582 2
867583396152 2
721554506224 2
712964572625 2
704374639270 2
644245096063 2
584115553345 2
489626271812 2
1614907704759 2
455266534146 2
730144442930 2
25769803864 2
704374636603 2
1254130450829 2
25769806242 2
936302872755 2
575525617931 2
644245095974 2
558345750095 2
1322849927186 2
764504180024 2
876173328427 2
42949674135 2
541165881070 2
704374638468 2
68719477573 2
25769804944 2
1443109014309 2
25769804057 2
17179870341 2
77309412039 2
352187318332 2
137438953870 2
764504180418 2
764504179234 2
721554508489 2
541165881794 2
506806141809 2
481036338330 2
481036337224 2
438086665261 2
412316861612 2
395136993924 2
326417515129 2
292057776813 2
283467843716 2
257698038109 2
188978562044 2
188978561046 2
137438953987 2
1425929145039 2
584115552273 2
1623497639185 2
386547059109 2
188978563362 2
128849020002 2
103079215351 2
85899347252 2
360777253957 2
1322849928462 2
1022202218951 2
687194768409 2
111669151175 2
798863918638 2
326417514767 2
137438954879 2
369367190156 2
1133871367894 2
1288490188986 2
566935684202 2
1365799602744 2
352187318484 2
412316860526 2
1683627182134 2
472446403079 2
515396078288 2
979252545759 2
1683627181385 2
1529008360151 2
1305670059245 2
1125281432282 2
